Date,Open,High,Low,Close,Volume
2016-06-23,95.94,96.29,95.25,96.1,32240187
2016-06-24,92.91,94.655,92.65,93.4,75311356
2016-06-27,93.0,93.05,91.5,92.04,46622188
2016-06-28,92.9,93.66,92.14,93.59,40444914
2016-06-29,93.97,94.55,93.63,94.4,36531006
2016-06-30,94.44,95.77,94.3,95.6,35836356
2016-07-01,95.49,96.465,95.33,95.89,26026540
2016-07-05,95.39,95.4,94.46,94.99,27705210
2016-07-06,94.6,95.66,94.37,95.53,30949090
2016-07-07,95.7,96.5,95.62,95.94,25139558
2016-07-08,96.49,96.89,96.05,96.68,28912103
2016-07-11,96.75,97.65,96.73,96.98,23794945
2016-07-12,97.17,97.7,97.12,97.42,24167463
2016-07-13,97.41,97.67,96.84,96.87,25892171
2016-07-14,97.39,98.99,97.32,98.79,38918997
2016-07-15,98.92,99.3,98.5,98.78,30136990
2016-07-18,98.7,100.13,98.6,99.83,36493867
2016-07-19,99.56,100.0,99.34,99.87,23779924
2016-07-20,100.0,100.46,99.735,99.96,26275968
2016-07-21,99.83,101.0,99.13,99.43,32702028
2016-07-22,99.26,99.3,98.31,98.66,28313669
2016-07-25,98.25,98.84,96.92,97.34,40382921
2016-07-26,96.82,97.97,96.42,96.67,56239822
2016-07-27,104.265,104.35,102.75,102.95,92344820
2016-07-28,102.83,104.45,102.82,104.34,39869839
2016-07-29,104.19,104.55,103.68,104.21,27733688
2016-08-01,104.41,106.15,104.41,106.05,38167871
2016-08-02,106.05,106.07,104.0,104.48,33816556
2016-08-03,104.81,105.84,104.77,105.79,30202641
2016-08-04,105.58,106.0,105.28,105.87,27408650
2016-08-05,106.27,107.65,106.18,107.48,40553402
2016-08-08,107.52,108.37,107.16,108.37,28037220
2016-08-09,108.23,108.94,108.01,108.81,26315204
2016-08-10,108.71,108.9,107.76,108.0,24008505
2016-08-11,108.52,108.93,107.85,107.93,27484506
2016-08-12,107.78,108.44,107.78,108.18,18660434
2016-08-15,108.14,109.54,108.08,109.48,25868209
2016-08-16,109.63,110.23,109.21,109.38,33794448
2016-08-17,109.1,109.37,108.34,109.22,25355976
2016-08-18,109.23,109.6,109.02,109.08,21984703
2016-08-19,108.77,109.69,108.36,109.36,25368072
2016-08-22,108.86,109.1,107.85,108.51,25820230
2016-08-23,108.59,109.32,108.53,108.85,21257669
2016-08-24,108.565,108.75,107.68,108.03,23675081
2016-08-25,107.39,107.88,106.68,107.57,25086248
2016-08-26,107.41,107.95,106.31,106.94,27766291
2016-08-29,106.62,107.44,106.29,106.82,24970300
2016-08-30,105.8,106.5,105.5,106.0,24863945
2016-08-31,105.66,106.5699,105.64,106.1,29662406
2016-09-01,106.14,106.8,105.62,106.73,26701523
2016-09-02,107.7,108.0,106.82,107.73,26802450
2016-09-06,107.9,108.3,107.51,107.7,26880391
2016-09-07,107.83,108.76,107.07,108.36,42364328
2016-09-08,107.25,107.27,105.24,105.52,53002026
2016-09-09,104.64,105.72,103.13,103.13,46556984
2016-09-12,102.65,105.72,102.53,105.44,45292770
2016-09-13,107.51,108.79,107.24,107.95,62176190
2016-09-14,108.73,113.03,108.6,111.77,112340318
2016-09-15,113.86,115.73,113.49,115.57,90613177
2016-09-16,115.12,116.13,114.04,114.92,79886911
2016-09-19,115.19,116.18,113.25,113.58,47023046
2016-09-20,113.05,114.12,112.51,113.57,34514269
2016-09-21,113.85,113.989,112.441,113.55,36003185
2016-09-22,114.35,114.94,114.0,114.62,31073984
2016-09-23,114.42,114.79,111.55,112.71,52481151
2016-09-26,111.64,113.39,111.55,112.88,29869442
2016-09-27,113.0,113.18,112.34,113.09,24607412
2016-09-28,113.69,114.64,113.43,113.95,29641085
2016-09-29,113.16,113.8,111.8,112.18,35886990
2016-09-30,112.46,113.37,111.8,113.05,36379106
2016-10-03,112.71,113.05,112.28,112.52,21701760
2016-10-04,113.06,114.31,112.63,113.0,29736835
2016-10-05,113.4,113.66,112.69,113.05,21453089
2016-10-06,113.7,114.34,113.13,113.89,28779313
2016-10-07,114.31,114.56,113.51,114.06,24358443
2016-10-10,115.02,116.75,114.72,116.05,36235956
2016-10-11,117.7,118.69,116.2,116.3,64041043
2016-10-12,117.35,117.98,116.75,117.34,37586787
2016-10-13,116.79,117.44,115.72,116.98,35192406
2016-10-14,117.88,118.17,117.13,117.63,35652191
2016-10-17,117.33,117.84,116.78,117.55,23624896
2016-10-18,118.18,118.21,117.45,117.47,24553478
2016-10-19,117.25,117.76,113.8,117.12,20034594
2016-10-20,116.86,117.38,116.33,117.06,24125801
2016-10-21,116.81,116.91,116.28,116.6,23192665
2016-10-24,117.1,117.74,117.0,117.65,23538673
2016-10-25,117.95,118.36,117.31,118.25,48128970
2016-10-26,114.31,115.7,113.31,115.59,66134219
2016-10-27,115.39,115.86,114.1,114.48,34562045
2016-10-28,113.87,115.21,113.45,113.72,37861662
2016-10-31,113.65,114.23,113.2,113.54,26419398
2016-11-01,113.46,113.77,110.53,111.49,43825812
2016-11-02,111.4,112.35,111.23,111.59,28331709
2016-11-03,110.98,111.46,109.55,109.83,26932602
2016-11-04,108.53,110.25,108.11,108.84,30836997
2016-11-07,110.08,110.51,109.46,110.41,32560000
2016-11-08,110.31,111.72,109.7,111.06,24254179
2016-11-09,109.88,111.32,108.05,110.88,59176361
2016-11-10,111.09,111.09,105.83,107.79,57134541
2016-11-11,106.92,108.87,106.55,108.43,34143898
2016-11-14,107.32,107.809,104.08,105.71,51175504
2016-11-15,106.57,107.68,106.1593,107.11,32264510
2016-11-16,106.7,110.23,106.6,109.99,58840522
2016-11-17,109.81,110.35,108.83,109.95,27632003
2016-11-18,109.72,110.54,109.66,110.06,28428917
2016-11-21,110.12,111.99,110.01,111.73,29264571
2016-11-22,111.95,112.42,111.4,111.8,25965534
2016-11-23,111.36,111.51,110.33,111.23,27426394
2016-11-25,111.13,111.87,110.95,111.79,11475922
2016-11-28,111.43,112.465,111.39,111.57,27193983
2016-11-29,110.78,112.03,110.07,111.46,28528750
2016-11-30,111.56,112.2,110.27,110.52,36162258
2016-12-01,110.365,110.94,109.03,109.49,37086862
2016-12-02,109.17,110.09,108.85,109.9,26527997
2016-12-05,110.0,110.03,108.25,109.11,34324540
2016-12-06,109.5,110.36,109.19,109.95,26195462
2016-12-07,109.26,111.19,109.16,111.03,29998719
2016-12-08,110.86,112.43,110.6,112.12,27068316
2016-12-09,112.31,114.7,112.31,113.95,34402627
2016-12-12,113.29,115.0,112.49,113.3,26374377
2016-12-13,113.84,115.92,113.75,115.19,43733811
2016-12-14,115.04,116.2,114.98,115.19,34031834
2016-12-15,115.38,116.73,115.23,115.82,46524544
2016-12-16,116.47,116.5,115.645,115.97,44351134
2016-12-19,115.8,117.38,115.75,116.64,27779423
2016-12-20,116.74,117.5,116.68,116.95,21424965
2016-12-21,116.8,117.4,116.78,117.06,23783165
2016-12-22,116.35,116.51,115.64,116.29,26085854
2016-12-23,115.59,116.52,115.59,116.52,14249484
2016-12-27,116.52,117.8,116.49,117.26,18296855
2016-12-28,117.52,118.0166,116.2,116.76,20905892
2016-12-29,116.45,117.1095,116.4,116.73,15039519
2016-12-30,116.65,117.2,115.43,115.82,30586265
2017-01-03,115.8,116.33,114.76,116.15,28781865
2017-01-04,115.85,116.51,115.75,116.02,21118116
2017-01-05,115.92,116.8642,115.81,116.61,22193587
2017-01-06,116.78,118.16,116.47,117.91,31751900
2017-01-09,117.95,119.43,117.94,118.99,33561948
2017-01-10,118.77,119.38,118.3,119.11,24462051
2017-01-11,118.74,119.93,118.6,119.75,27588593
2017-01-12,118.895,119.3,118.21,119.25,27086220
2017-01-13,119.11,119.62,118.81,119.04,26111948
2017-01-17,118.34,120.24,118.22,120.0,34439843
2017-01-18,120.0,120.5,119.71,119.99,23712961
2017-01-19,119.4,120.09,119.37,119.78,25597291
2017-01-20,120.45,120.45,119.7346,120.0,32597892
2017-01-23,120.0,120.81,119.77,120.08,22050218
2017-01-24,119.55,120.1,119.5,119.97,23211038
2017-01-25,120.42,122.1,120.28,121.88,32586673
2017-01-26,121.67,122.44,121.6,121.94,26337576
2017-01-27,122.14,122.35,121.6,121.95,20562944
2017-01-30,120.93,121.63,120.66,121.63,30377503
2017-01-31,121.15,121.39,120.62,121.35,49200993
2017-02-01,127.03,130.49,127.01,128.75,111985040
2017-02-02,127.975,129.39,127.78,128.53,33710411
2017-02-03,128.31,129.19,128.16,129.08,24507301
2017-02-06,129.13,130.5,128.9,130.29,26845924
2017-02-07,130.54,132.09,130.45,131.53,38183841
2017-02-08,131.35,132.22,131.22,132.04,23004072
2017-02-09,131.65,132.445,131.12,132.42,28349859
2017-02-10,132.46,132.94,132.05,132.12,20065458
2017-02-13,133.08,133.82,132.75,133.29,23035421
2017-02-14,133.47,135.09,133.25,135.02,33226223
2017-02-15,135.52,136.27,134.62,135.51,35623100
2017-02-16,135.67,135.9,134.8398,135.345,22584555
2017-02-17,135.1,135.83,135.1,135.72,22198197
2017-02-21,136.23,136.75,135.98,136.7,24507156
2017-02-22,136.43,137.12,136.11,137.11,20836932
2017-02-23,137.38,137.48,136.3,136.53,20788186
2017-02-24,135.91,136.66,135.28,136.66,21776585
2017-02-27,137.14,137.435,136.28,136.93,20257426
2017-02-28,137.08,137.435,136.7,136.99,23482860
2017-03-01,137.89,140.15,137.595,139.79,36414585
2017-03-02,140.0,140.2786,138.76,138.96,26210984
2017-03-03,138.78,139.83,138.59,139.78,21571121
2017-03-06,139.365,139.77,138.5959,139.34,21750044
2017-03-07,139.06,139.98,138.79,139.52,17446297
2017-03-08,138.95,139.8,138.82,139.0,18707236
2017-03-09,138.74,138.79,137.05,138.68,22155904
2017-03-10,139.25,139.3571,138.64,139.14,19612801
2017-03-13,138.85,139.43,138.82,139.2,17421717
2017-03-14,139.3,139.65,138.84,138.99,15309065
2017-03-15,139.41,140.7501,139.025,140.46,25691774
2017-03-16,140.72,141.02,140.26,140.69,19231998
2017-03-17,141.0,141.0,139.89,139.99,43884952
2017-03-20,140.4,141.5,140.23,141.46,21542038
2017-03-21,142.11,142.8,139.73,139.84,39529912
2017-03-22,139.845,141.6,139.76,141.42,25860165
2017-03-23,141.26,141.5844,140.61,140.92,20346301
2017-03-24,141.5,141.74,140.35,140.64,22395563
2017-03-27,139.39,141.22,138.62,140.88,23575094
2017-03-28,140.91,144.04,140.62,143.8,33374805
2017-03-29,143.68,144.49,143.19,144.12,29189955
2017-03-30,144.19,144.5,143.5,143.93,21207252
2017-03-31,143.72,144.27,143.01,143.66,19661651
2017-04-03,143.71,144.12,143.05,143.7,19985714
2017-04-04,143.25,144.89,143.17,144.77,19891354
2017-04-05,144.22,145.46,143.81,144.02,27717854
2017-04-06,144.29,144.52,143.45,143.66,21149034
2017-04-07,143.73,144.18,143.27,143.34,16658543
2017-04-10,143.6,143.8792,142.9,143.17,18933397
2017-04-11,142.94,143.35,140.06,141.63,30379376
2017-04-12,141.6,142.15,141.01,141.8,20350000
2017-04-13,141.91,142.38,141.05,141.05,17822880
2017-04-17,141.48,141.88,140.87,141.83,16582094
2017-04-18,141.41,142.04,141.11,141.2,14697544
2017-04-19,141.88,142.0,140.45,140.68,17328375
2017-04-20,141.22,142.92,141.16,142.44,23319562
2017-04-21,142.44,142.68,141.85,142.27,17320928
2017-04-24,143.5,143.95,143.18,143.64,17116599
2017-04-25,143.91,144.9,143.87,144.53,18216472
2017-04-26,144.47,144.6,143.3762,143.68,19614287
2017-04-27,143.9225,144.16,143.31,143.79,13948980
2017-04-28,144.09,144.3,143.27,143.65,20247187
2017-05-01,145.1,147.2,144.96,146.58,32818760
2017-05-02,147.54,148.09,146.84,147.51,39752670
2017-05-03,145.59,147.49,144.27,147.06,45142806
2017-05-04,146.52,147.14,145.81,146.53,23275690
2017-05-05,146.76,148.98,146.76,148.96,26787359
2017-05-08,149.03,153.7,149.03,153.01,48339210
2017-05-09,153.87,154.88,153.45,153.99,35942435
2017-05-10,153.63,153.94,152.11,153.26,25670456
2017-05-11,152.45,154.07,152.31,153.95,25596687
2017-05-12,154.7,156.42,154.67,156.1,32221756
2017-05-15,156.01,156.65,155.05,155.7,25700983
2017-05-16,155.94,156.06,154.72,155.47,19904679
2017-05-17,153.6,154.57,149.71,150.25,49482818
2017-05-18,151.27,153.34,151.13,152.54,33159664
2017-05-19,153.38,153.98,152.63,153.06,26733798
2017-05-22,154.0,154.58,152.91,153.99,22340069
2017-05-23,154.9,154.9,153.31,153.8,19430358
2017-05-24,153.84,154.17,152.67,153.34,19118319
2017-05-25,153.73,154.35,153.03,153.87,19044463
2017-05-26,154.0,154.24,153.31,153.61,21632202
2017-05-30,153.42,154.43,153.33,153.67,20034934
2017-05-31,153.97,154.17,152.38,152.76,23162873
2017-06-01,153.17,153.33,152.22,153.18,16180143
2017-06-02,153.58,155.45,152.89,155.45,27285861
2017-06-05,154.34,154.45,153.46,153.93,24803858
2017-06-06,153.9,155.81,153.78,154.45,26249630
2017-06-07,155.02,155.98,154.48,155.37,20678772
2017-06-08,155.25,155.54,154.4,154.99,20771367
2017-06-09,155.19,155.19,146.02,148.98,64882700
2017-06-12,145.74,146.09,142.51,145.42,71563614
2017-06-13,147.16,147.45,145.15,146.59,33749154
2017-06-14,147.5,147.5,143.84,145.16,31224203
2017-06-15,143.32,144.4798,142.21,144.29,31348832
2017-06-16,143.78,144.5,142.2,142.27,49180748
2017-06-19,143.66,146.74,143.66,146.34,31449132
2017-06-20,146.87,146.87,144.94,145.01,24572170
2017-06-21,145.52,146.0693,144.61,145.87,21064679
2017-06-22,145.77,146.7,145.1199,145.63,18673365
2017-06-23,145.13,147.16,145.11,146.28,25997976
2017-06-26,147.17,148.28,145.38,145.82,25524661
2017-06-27,145.01,146.16,143.62,143.73,24423643
2017-06-28,144.49,146.11,143.1601,145.83,21915939
2017-06-29,144.71,145.13,142.28,143.68,31116980
2017-06-30,144.45,144.96,143.78,144.02,22328979
2017-07-03,144.88,145.3,143.1,143.5,14258300
2017-07-05,143.69,144.79,142.7237,144.09,20758795
2017-07-06,143.02,143.5,142.41,142.73,23374374
2017-07-07,142.9,144.75,142.9,144.18,18505351
2017-07-10,144.11,145.95,143.37,145.06,21030466
2017-07-11,144.73,145.85,144.38,145.53,18311156
2017-07-12,145.87,146.18,144.82,145.74,23617964
2017-07-13,145.5,148.49,145.44,147.77,24922788
2017-07-14,147.97,149.33,147.33,149.04,19961788
2017-07-17,148.82,150.9,148.57,149.56,23243713
2017-07-18,149.2,150.13,148.67,150.08,17713795
2017-07-19,150.48,151.42,149.95,151.02,20615419
2017-07-20,151.5,151.74,150.19,150.34,17053326
2017-07-21,149.99,150.44,148.88,150.27,24671002
2017-07-24,150.58,152.44,149.9,152.09,21122730
2017-07-25,151.8,153.84,151.8,152.74,18612649
2017-07-26,153.35,153.93,153.06,153.46,15172136
2017-07-27,153.75,153.99,147.3,150.56,32175875
2017-07-28,149.89,150.23,149.19,149.5,16832947
2017-07-31,149.9,150.33,148.13,148.73,19422655
2017-08-01,149.1,150.22,148.41,150.05,24725526
2017-08-02,159.28,159.75,156.16,157.14,69222793
2017-08-03,157.05,157.21,155.02,155.57,26000738
2017-08-04,156.07,157.4,155.69,156.39,20349532
2017-08-07,157.06,158.92,156.6701,158.81,21870321
2017-08-08,158.6,161.83,158.27,160.08,35775675
2017-08-09,159.26,161.27,159.11,161.06,25640394
2017-08-10,159.9,160.0,154.63,155.32,39081017
2017-08-11,156.6,158.5728,156.07,157.48,25943187
2017-08-14,159.32,160.21,158.75,159.85,21754810
2017-08-15,160.66,162.195,160.14,161.6,27936774
2017-08-16,161.94,162.51,160.15,160.95,27321761
2017-08-17,160.52,160.71,157.84,157.86,26925694
2017-08-18,157.86,159.5,156.72,157.5,27012525
2017-08-21,157.5,157.89,155.1101,157.21,26145653
2017-08-22,158.23,160.0,158.02,159.78,21297812
2017-08-23,159.07,160.47,158.88,159.98,19198189
2017-08-24,160.43,160.74,158.55,159.27,19029621
2017-08-25,159.65,160.56,159.27,159.86,25015218
2017-08-28,160.14,162.0,159.93,161.47,25279674
2017-08-29,160.1,163.12,160.0,162.91,29307862
2017-08-30,163.8,163.89,162.61,163.35,26973946
2017-08-31,163.64,164.52,163.48,164.0,26412439
2017-09-01,164.8,164.94,163.63,164.05,16508568
2017-09-05,163.75,164.25,160.56,162.08,29317054
2017-09-06,162.71,162.99,160.52,161.91,21179047
2017-09-07,162.09,162.24,160.36,161.26,21722995
2017-09-08,160.86,161.15,158.53,158.63,28183159
2017-09-11,160.5,162.05,159.89,161.5,31028926
2017-09-12,162.61,163.96,158.77,160.86,71139119
2017-09-13,159.87,159.96,157.91,159.65,44393752
2017-09-14,158.99,159.4,158.09,158.28,23073646
2017-09-15,158.47,160.97,158.0,159.88,48203642
2017-09-18,160.11,160.5,157.995,158.67,27939718
2017-09-19,159.51,159.77,158.44,158.73,20347352
2017-09-20,157.9,158.26,153.83,156.07,51693239
2017-09-21,155.8,155.8,152.75,153.39,36643382
2017-09-22,152.02,152.27,150.56,151.89,46114424
2017-09-25,149.99,151.83,149.16,150.55,43922334
2017-09-26,151.78,153.92,151.69,153.14,35470985
2017-09-27,153.8,154.7189,153.54,154.23,24959552
2017-09-28,153.89,154.28,152.7,153.28,21896592
2017-09-29,153.21,154.13,152.0,154.12,25856530
2017-10-02,154.26,154.45,152.72,153.81,18524860
2017-10-03,154.01,155.09,153.91,154.48,16146388
2017-10-04,153.63,153.86,152.46,153.48,19844177
2017-10-05,154.18,155.44,154.05,155.39,21032800
2017-10-06,154.97,155.49,154.56,155.3,16423749
2017-10-09,155.81,156.73,155.485,155.84,16200129
2017-10-10,156.055,158.0,155.1,155.9,15456331
2017-10-11,155.97,156.98,155.75,156.55,16607693
2017-10-12,156.35,157.37,155.7299,156.0,16045720
2017-10-13,156.73,157.28,156.41,156.99,16287608
2017-10-16,157.9,160.0,157.65,159.88,23894630
2017-10-17,159.78,160.87,159.23,160.47,18816438
2017-10-18,160.42,160.71,159.6,159.76,16158659
2017-10-19,156.75,157.08,155.02,155.98,42111326
2017-10-20,156.61,157.75,155.96,156.25,23612246
2017-10-23,156.89,157.69,155.5,156.17,21654461
2017-10-24,156.29,157.42,156.2,157.1,17137731
2017-10-25,156.91,157.55,155.27,156.41,20126554
2017-10-26,157.23,157.8295,156.78,157.41,16751691
2017-10-27,159.29,163.6,158.7,163.05,43904150
2017-10-30,163.89,168.07,163.72,166.72,43923292
2017-10-31,167.9,169.6499,166.94,169.04,35474672
2017-11-01,169.87,169.94,165.61,166.89,33100847
2017-11-02,167.64,168.5,165.28,168.11,32710040
2017-11-03,174.0,174.26,171.12,172.5,58683826
2017-11-06,172.365,174.99,171.72,174.25,34242566
2017-11-07,173.91,175.25,173.6,174.81,23910914
2017-11-08,174.66,176.24,174.33,176.24,23907639
2017-11-09,175.11,176.095,173.14,175.88,28636531
2017-11-10,175.11,175.38,174.27,174.67,25061183
2017-11-13,173.5,174.5,173.4,173.97,16828025
2017-11-14,173.04,173.48,171.18,171.34,23588451
2017-11-15,169.97,170.3197,168.38,169.08,28702351
2017-11-16,171.18,171.87,170.3,171.1,23497326
2017-11-17,171.04,171.39,169.64,170.15,21665811
2017-11-20,170.29,170.56,169.56,169.98,15974387
2017-11-21,170.78,173.7,170.78,173.14,24875471
2017-11-22,173.36,175.0,173.05,174.96,24997274
2017-11-24,175.1,175.5,174.6459,174.97,14026519
2017-11-27,175.05,175.08,173.34,174.09,20536313
2017-11-28,174.3,174.87,171.86,173.07,25468442
2017-11-29,172.63,172.92,167.16,169.48,40788324
2017-11-30,170.43,172.14,168.44,171.85,40172368
2017-12-01,169.95,171.67,168.5,171.05,39590080
2017-12-04,172.48,172.62,169.63,169.8,32115052
2017-12-05,169.06,171.52,168.4,169.64,27008428
2017-12-06,167.5,170.2047,166.46,169.01,28224357
2017-12-07,169.03,170.44,168.91,169.32,24469613
2017-12-08,170.49,171.0,168.82,169.37,23096872
2017-12-11,169.2,172.89,168.79,172.67,33092051
2017-12-12,172.15,172.39,171.461,171.7,18945457
2017-12-13,172.5,173.54,172.0,172.27,23142242
2017-12-14,172.4,173.13,171.65,172.22,20219307
2017-12-15,173.63,174.17,172.46,173.97,37054632
2017-12-18,174.88,177.2,174.86,176.42,28831533
2017-12-19,175.03,175.39,174.09,174.54,27078872
2017-12-20,174.87,175.42,173.25,174.35,23000392
2017-12-21,174.17,176.02,174.1,175.01,20356826
2017-12-22,174.68,175.42,174.5,175.01,16052615
2017-12-26,170.8,171.47,169.68,170.57,32968167
2017-12-27,170.1,170.78,169.71,170.6,21672062
2017-12-28,171.0,171.85,170.48,171.08,15997739
2017-12-29,170.52,170.59,169.22,169.23,25643711
2018-01-02,170.16,172.3,169.26,172.26,25048048
2018-01-03,172.53,174.55,171.96,172.23,28819653
2018-01-04,172.54,173.47,172.08,173.03,22211345
2018-01-05,173.44,175.37,173.05,175.0,23016177
2018-01-08,174.35,175.61,173.93,174.35,20134092
2018-01-09,174.55,175.06,173.41,174.33,21262614
2018-01-10,173.16,174.3,173.0,174.29,23589129
2018-01-11,174.59,175.49,174.49,175.28,17523256
2018-01-12,176.18,177.36,175.65,177.09,25039531
2018-01-16,177.9,179.39,176.14,176.19,29159005
2018-01-17,176.15,179.25,175.07,179.1,32752734
2018-01-18,179.37,180.1,178.25,179.26,30234512
2018-01-19,178.61,179.58,177.41,178.46,30827809
2018-01-22,177.3,177.78,176.6,177.0,26023683
2018-01-23,177.3,179.44,176.82,177.04,31702531
2018-01-24,177.25,177.3,173.2,174.22,50562257
2018-01-25,174.51,174.95,170.53,171.11,39661804
2018-01-26,172.0,172.0,170.06,171.51,37121805
2018-01-29,170.16,170.16,167.07,167.96,48434424
2018-01-30,165.53,167.37,164.7,166.97,45137026
2018-01-31,166.87,168.44,166.5,167.43,30984099
2018-02-01,167.17,168.62,166.76,167.78,38099665
2018-02-02,166.0,166.8,160.1,160.5,85436075
2018-02-05,159.1,163.88,156.0,156.49,66090446
2018-02-06,154.83,163.72,154.0,163.03,66625484
2018-02-07,163.09,163.4,159.07,159.54,50852130
2018-02-08,160.29,161.0,155.03,155.15,49594129
2018-02-09,157.07,157.89,150.24,156.41,66723743
2018-02-12,158.5,163.89,157.51,162.71,60560145
2018-02-13,161.95,164.75,161.65,164.34,32104756
2018-02-14,163.04,167.54,162.88,167.37,39669178
2018-02-15,169.79,173.09,169.0,172.99,50609595
2018-02-16,172.36,174.82,171.77,172.43,39638793
2018-02-20,172.05,174.26,171.42,171.85,33531012
2018-02-21,172.83,174.12,171.01,171.07,35833514
2018-02-22,171.8,173.95,171.71,172.5,30504116
2018-02-23,173.67,175.65,173.54,175.5,33329232
2018-02-26,176.35,179.39,176.21,178.97,36886432
2018-02-27,179.1,180.48,178.16,178.39,38685165
2018-02-28,179.26,180.62,178.05,178.12,33604574
2018-03-01,178.54,179.78,172.66,175.0,48801970
2018-03-02,172.8,176.3,172.45,176.21,38453950
2018-03-05,175.21,177.74,174.52,176.82,28401366
2018-03-06,177.91,178.25,176.13,176.67,23788506
2018-03-07,174.94,175.85,174.27,175.03,31703462
2018-03-08,175.48,177.12,175.07,176.94,23163767
2018-03-09,177.96,180.0,177.39,179.98,31385134
2018-03-12,180.29,182.39,180.21,181.72,32055405
2018-03-13,182.59,183.5,179.24,179.97,31168404
2018-03-14,180.32,180.52,177.81,178.44,29075469
2018-03-15,178.5,180.24,178.07,178.65,22584565
2018-03-16,178.65,179.12,177.62,178.02,36836456
2018-03-19,177.32,177.47,173.66,175.3,32804695
2018-03-20,175.24,176.8,174.94,175.24,19314039
2018-03-21,175.04,175.09,171.26,171.27,35247358
2018-03-22,170.0,172.68,168.6,168.85,41051076
2018-03-23,168.39,169.92,164.94,164.94,40248954
2018-03-26,168.07,173.1,166.44,172.77,36272617
2018-03-27,173.68,175.15,166.92,168.34,38962839
2018-03-28,167.25,170.02,165.19,166.48,41668545
2018-03-29,167.81,171.75,166.9,167.78,38398505
2018-04-02,166.64,168.94,164.47,166.68,37586791
2018-04-03,167.64,168.75,164.88,168.39,30278046
2018-04-04,164.88,172.01,164.77,171.61,34605489
2018-04-05,172.58,174.23,172.08,172.8,26933197
2018-04-06,170.97,172.48,168.2,168.38,35005290
2018-04-09,169.88,173.09,169.85,170.05,29017718
2018-04-10,173.0,174.0,171.53,173.25,28614241
2018-04-11,172.23,173.92,171.7,172.44,22431640
2018-04-12,173.41,175.0,173.04,174.14,22889285
2018-04-13,174.78,175.84,173.85,174.73,25124255
2018-04-16,175.03,176.19,174.83,175.82,21578420
2018-04-17,176.49,178.94,176.41,178.24,26605442
2018-04-18,177.81,178.82,176.88,177.84,20754538
2018-04-19,173.76,175.39,172.66,172.8,34808800
2018-04-20,170.6,171.22,165.43,165.72,65491140
2018-04-23,166.83,166.92,164.09,165.24,36515477
2018-04-24,165.67,166.33,161.22,162.94,33692017
2018-04-25,162.62,165.42,162.41,163.65,28382084
2018-04-26,164.12,165.73,163.37,164.22,27963014
2018-04-27,164.0,164.33,160.63,162.32,35655839
2018-04-30,162.13,167.26,161.84,165.26,42427424
2018-05-01,166.41,169.2,165.27,169.1,53569376
2018-05-02,175.23,177.75,173.8,176.57,66539371
2018-05-03,175.88,177.5,174.44,176.89,34068180
2018-05-04,178.25,184.25,178.17,183.83,56201317
2018-05-07,185.18,187.67,184.75,185.16,42451423
2018-05-08,184.99,186.22,183.67,186.05,28402777
2018-05-09,186.55,187.4,185.22,187.36,23211241
2018-05-10,187.74,190.37,187.65,190.04,27989289
2018-05-11,189.49,190.06,187.45,188.59,26212221
2018-05-14,189.01,189.53,187.86,188.15,20778772
2018-05-15,186.78,187.07,185.1,186.44,23695159
2018-05-16,186.07,188.46,186.0,188.18,19183064
2018-05-17,188.0,188.91,186.36,186.99,17294029
2018-05-18,187.19,187.81,186.13,186.31,18297728
2018-05-21,188.0,189.27,186.91,187.63,18400787
2018-05-22,188.38,188.88,186.78,187.16,15240704
2018-05-23,186.35,188.5,185.76,188.36,20058415
2018-05-24,188.77,188.84,186.21,188.15,23233975
2018-05-25,188.23,189.65,187.65,188.58,17460963
2018-05-29,187.6,188.75,186.87,187.9,22514075
2018-05-30,187.72,188.0,186.78,187.5,18690547
2018-05-31,187.22,188.23,186.14,186.87,27482793
2018-06-01,187.99,190.26,187.75,190.24,23442510
2018-06-04,191.64,193.42,191.35,191.83,26266174
2018-06-05,193.07,193.94,192.36,193.31,21565963
2018-06-06,193.63,194.08,191.92,193.98,20933619
2018-06-07,194.14,194.2,192.34,193.46,21347180
2018-06-08,191.17,192.0,189.77,191.7,26656799
2018-06-11,191.35,191.97,190.21,191.23,18308460
2018-06-12,191.39,192.61,191.15,192.28,16911141
2018-06-13,192.42,192.88,190.44,190.7,21638393
2018-06-14,191.55,191.57,190.22,190.8,21610074
2018-06-15,190.03,190.16,188.26,188.84,61719160
2018-06-18,187.88,189.22,187.2,188.74,18484865
2018-06-19,185.14,186.33,183.45,185.69,33578455
2018-06-20,186.35,187.2,185.73,186.5,20628701
2018-06-21,187.25,188.35,184.94,185.46,25711898
2018-06-22,186.12,186.15,184.7,184.92,27200447
2018-06-25,183.4,184.92,180.73,182.17,31663096
2018-06-26,182.99,186.53,182.54,184.43,24569201
2018-06-27,185.23,187.28,184.03,184.16,25285328
2018-06-28,184.1,186.21,183.8,185.5,17365235
2018-06-29,186.29,187.19,182.91,185.11,22737666
2018-07-02,183.82,187.3,183.42,187.18,17731343
2018-07-03,187.79,187.95,183.54,183.92,13954806
2018-07-05,185.26,186.41,184.28,185.4,16604248
2018-07-06,185.42,188.43,185.2,187.97,17485245
2018-07-09,189.5,190.68,189.3,190.58,19756634
2018-07-10,190.71,191.28,190.18,190.35,15939149
2018-07-11,188.5,189.78,187.61,187.88,18831470
